code,nick,date,open,highest,lowest,close,ROI,changerange
0050,台灣50,20090817,49.15,49.49,48.60,48.66,-1.9347,-0.96
0050,台灣50,20090818,48.20,48.58,47.53,48.02,-1.3152,-0.64
0050,台灣50,20090819,48.23,48.36,47.86,47.86,-0.3332,-0.16
0050,台灣50,20090820,47.79,47.87,47.01,47.60,-0.5433,-0.26
0050,台灣50,20090821,47.92,48.18,47.03,47.18,-0.8824,-0.42
0050,台灣50,20090824,48.00,48.83,47.95,48.70,3.2217,1.52
0050,台灣50,20090825,48.66,48.68,48.25,48.33,-0.7598,-0.37
0050,台灣50,20090826,48.37,48.55,47.50,48.00,-0.6828,-0.33
0050,台灣50,20090827,47.64,48.08,47.60,47.75,-0.5208,-0.25
0050,台灣50,20090828,47.80,48.83,47.80,48.40,1.3613,0.65
0050,台灣50,20090831,48.69,48.84,48.07,48.45,0.1033,0.05
0050,台灣50,20090901,48.45,50.20,48.45,50.20,3.6120,1.75
0050,台灣50,20090902,49.70,50.40,49.70,50.20,0.0000,0.00
0050,台灣50,20090903,50.05,50.80,49.85,50.45,0.4980,0.25
0050,台灣50,20090904,50.60,51.15,50.50,51.05,1.1893,0.60
0050,台灣50,20090907,51.15,51.80,51.15,51.80,1.4691,0.75
0050,台灣50,20090908,51.85,52.70,51.35,52.50,1.3514,0.70
0050,台灣50,20090909,52.40,52.55,52.00,52.05,-0.8571,-0.45
0050,台灣50,20090910,54.90,55.00,52.35,52.85,1.5370,0.80
0050,台灣50,20090911,52.50,52.75,52.40,52.50,-0.6623,-0.35
0050,台灣50,20090914,52.30,52.55,51.30,51.85,-1.2381,-0.65
0050,台灣50,20090915,51.90,52.60,51.80,52.45,1.1572,0.60
0050,台灣50,20090916,52.80,53.30,52.70,53.20,1.4299,0.75
0050,台灣50,20090917,53.50,53.60,53.10,53.15,-0.0940,-0.05
0050,台灣50,20090918,52.95,53.40,52.95,53.30,0.2822,0.15
0050,台灣50,20090921,53.30,53.70,52.65,53.15,-0.2814,-0.15
0050,台灣50,20090922,53.15,53.25,52.80,52.95,-0.3763,-0.20
0050,台灣50,20090923,52.90,53.55,52.35,52.70,-0.4721,-0.25
0050,台灣50,20090924,52.60,52.70,51.60,52.00,-1.3283,-0.70
0050,台灣50,20090925,51.75,52.35,51.60,52.35,0.6731,0.35
0050,台灣50,20090928,52.10,52.20,51.45,51.80,-1.0506,-0.55
0050,台灣50,20090929,52.45,53.00,52.40,52.85,2.0270,1.05
0050,台灣50,20090930,52.95,53.85,52.95,53.30,0.8515,0.45
0050,台灣50,20091001,53.80,54.15,53.30,53.65,0.6567,0.35
0050,台灣50,20091002,52.80,53.10,52.60,52.70,-1.7707,-0.95
0050,台灣50,20091005,52.70,52.90,52.25,52.65,-0.0949,-0.05
0050,台灣50,20091006,52.65,53.65,52.65,53.60,1.8044,0.95
0050,台灣50,20091007,53.90,54.00,53.55,53.90,0.5597,0.30
0050,台灣50,20091008,53.90,54.00,53.00,53.05,-1.5770,-0.85
0050,台灣50,20091009,53.30,53.60,53.05,53.35,0.5655,0.30
0050,台灣50,20091012,53.50,53.80,53.00,53.60,0.4686,0.25
0050,台灣50,20091013,52.90,53.80,52.80,53.70,0.1866,0.10
0050,台灣50,20091014,53.85,54.45,53.80,54.35,1.2104,0.65
0050,台灣50,20091015,54.95,55.05,54.50,54.65,0.5520,0.30
0050,台灣50,20091016,54.65,54.80,54.45,54.65,0.0000,0.00
0050,台灣50,20091019,54.15,54.85,54.15,54.85,0.3660,0.20
0050,台灣50,20091020,54.95,55.15,54.80,54.90,0.0912,0.05
0050,台灣50,20091021,54.80,54.90,54.25,54.50,-0.7286,-0.40
0050,台灣50,20091022,54.20,54.40,53.50,53.70,-1.4679,-0.80
0050,台灣50,20091023,53.20,53.35,52.95,53.25,1.0242,-0.45
0050,台灣50,20091026,53.65,53.95,53.30,53.50,0.4695,0.25
0050,台灣50,20091027,53.15,53.40,52.75,53.40,-0.1869,-0.10
0050,台灣50,20091028,53.10,53.40,52.45,52.55,-1.5918,-0.85
0050,台灣50,20091029,51.80,51.85,50.60,51.55,-1.9029,-1.00
0050,台灣50,20091030,51.75,52.00,51.55,51.65,0.1940,0.10
0050,台灣50,20091102,50.80,51.40,50.60,51.35,-0.5808,-0.30
0050,台灣50,20091103,51.35,51.40,51.00,51.00,-0.6816,-0.35
0050,台灣50,20091104,51.30,52.00,51.30,51.95,1.8627,0.95
0050,台灣50,20091105,51.95,52.10,51.65,51.85,-0.1925,-0.10
0050,台灣50,20091106,52.45,52.50,52.00,52.25,0.7715,0.40
0050,台灣50,20091109,52.70,52.85,52.50,52.75,0.9569,0.50
0050,台灣50,20091110,53.00,53.20,53.00,53.15,0.7583,0.40
0050,台灣50,20091111,53.35,53.85,52.90,53.85,1.3170,0.70
0050,台灣50,20091112,53.85,54.05,53.65,53.80,-0.0929,-0.05
0050,台灣50,20091113,53.65,53.90,53.40,53.65,-0.2788,-0.15
0050,台灣50,20091116,53.75,54.55,53.65,54.55,1.6775,0.90
0050,台灣50,20091117,55.20,55.20,54.10,54.10,-0.8249,-0.45
0050,台灣50,20091118,54.20,54.35,54.00,54.15,0.0924,0.05
0050,台灣50,20091119,54.10,54.30,53.90,53.95,-0.3693,-0.20
0050,台灣50,20091120,53.55,53.75,53.00,53.45,-0.9268,-0.50
0050,台灣50,20091123,53.40,53.45,53.20,53.40,-0.0935,-0.05
0050,台灣50,20091124,53.50,53.65,53.45,53.65,0.4682,0.25
0050,台灣50,20091125,53.35,54.20,53.35,54.00,0.6524,0.35
0050,台灣50,20091126,54.10,54.40,53.70,53.85,-0.2778,-0.15
0050,台灣50,20091127,53.05,53.10,52.20,52.20,-3.0641,-1.65
0050,台灣50,20091130,52.55,52.85,52.55,52.70,0.9579,0.50
0050,台灣50,20091201,52.70,53.35,52.35,53.25,1.0436,0.55
0050,台灣50,20091202,53.65,53.75,53.35,53.40,0.2817,0.15
0050,台灣50,20091203,53.80,53.80,53.30,53.45,0.0936,0.05
0050,台灣50,20091204,53.30,53.55,53.10,53.10,-0.6548,-0.35
0050,台灣50,20091207,53.50,54.00,53.40,53.95,1.6008,0.85
0050,台灣50,20091208,54.10,54.10,53.60,53.70,-0.4634,-0.25
0050,台灣50,20091209,53.60,53.85,53.45,53.85,0.2793,0.15
0050,台灣50,20091210,53.85,53.95,52.70,53.00,-1.5785,-0.85
0050,台灣50,20091211,53.00,53.85,53.00,53.85,1.6038,0.85
0050,台灣50,20091214,53.20,54.00,53.20,53.90,0.0929,0.05
0050,台灣50,20091215,53.90,54.00,53.65,53.75,-0.2783,-0.15
0050,台灣50,20091216,53.50,53.60,53.00,53.20,-1.0233,-0.55
0050,台灣50,20091217,53.35,53.80,53.15,53.40,0.3759,0.20
0050,台灣50,20091218,53.00,53.30,53.00,53.25,-0.2809,-0.15
0050,台灣50,20091221,53.65,54.00,53.60,53.70,0.8451,0.45
0050,台灣50,20091222,54.00,54.25,53.85,54.15,0.8380,0.45
0050,台灣50,20091223,54.20,54.65,54.20,54.55,0.7387,0.40
0050,台灣50,20091224,54.55,55.20,54.55,55.10,1.0082,0.55
0050,台灣50,20091225,55.20,55.25,55.05,55.20,0.1815,0.10
0050,台灣50,20091228,55.50,55.70,55.30,55.60,0.7246,0.40
0050,台灣50,20091229,55.60,55.60,55.35,55.50,-0.1799,-0.10
0050,台灣50,20091230,55.50,55.75,55.35,55.70,0.3604,0.20
0050,台灣50,20091231,55.70,56.45,55.70,56.45,1.3465,0.75
0050,台灣50,20100104,56.45,56.65,56.05,56.50,0.0886,0.05
0050,台灣50,20100105,56.80,56.90,56.15,56.50,0.0000,0.00
0050,台灣50,20100106,56.50,57.75,56.50,57.55,1.8584,1.05
0050,台灣50,20100107,57.60,58.15,57.30,57.40,-0.2606,-0.15
0050,台灣50,20100108,57.30,57.75,57.05,57.75,0.6098,0.35
0050,台灣50,20100111,57.10,58.05,57.10,57.90,0.2597,0.15
0050,台灣50,20100112,57.55,57.85,57.25,57.60,-0.5181,-0.30
0050,台灣50,20100113,57.05,57.15,56.70,56.75,-1.4757,-0.85
0050,台灣50,20100114,56.80,57.60,56.80,57.45,1.2335,0.70
0050,台灣50,20100115,57.35,57.95,57.35,57.80,0.6092,0.35
0050,台灣50,20100118,57.45,57.70,57.30,57.50,-0.5190,-0.30
0050,台灣50,20100119,57.50,57.70,56.50,56.75,-1.3043,-0.75
0050,台灣50,20100120,56.80,56.95,56.10,56.40,-0.6167,-0.35
0050,台灣50,20100121,56.15,56.40,55.75,55.95,-0.7979,-0.45
0050,台灣50,20100122,55.20,55.20,54.35,54.40,-2.7703,-1.55
0050,台灣50,20100125,53.95,54.45,53.80,54.20,-0.3676,-0.20
0050,台灣50,20100126,54.15,54.55,52.75,52.95,-2.3063,-1.25
0050,台灣50,20100127,52.95,53.30,52.70,52.90,-0.0944,-0.05
0050,台灣50,20100128,53.10,54.20,53.10,54.05,2.1739,1.15
0050,台灣50,20100129,52.95,53.25,52.20,53.00,-1.9426,-1.05
0050,台灣50,20100201,53.15,53.20,51.95,52.40,-1.1321,-0.60
0050,台灣50,20100202,52.95,52.95,51.60,51.85,-1.0496,-0.55
0050,台灣50,20100203,52.10,52.80,52.05,52.75,1.7358,0.90
0050,台灣50,20100204,52.75,52.85,52.35,52.55,-0.3791,-0.20
0050,台灣50,20100205,51.25,51.30,50.50,50.75,-3.4253,-1.80
0050,台灣50,20100206,50.80,51.30,50.30,51.20,0.8867,0.45
0050,台灣50,20100208,51.05,51.20,50.70,50.85,-0.6836,-0.35
0050,台灣50,20100209,50.85,51.65,50.75,51.55,1.3766,0.70
0050,台灣50,20100210,51.95,52.25,51.70,52.10,1.0669,0.55
0050,台灣50,20100222,53.05,53.15,52.60,52.60,0.9597,0.50
0050,台灣50,20100223,52.60,52.75,52.20,52.60,0.0000,0.00
0050,台灣50,20100224,52.15,52.55,52.15,52.25,-0.6654,-0.35
0050,台灣50,20100225,52.25,52.30,51.35,51.65,-1.1483,-0.60
0050,台灣50,20100226,51.65,51.75,51.20,51.55,-0.1936,-0.10
0050,台灣50,20100301,51.50,52.95,51.50,52.80,2.4248,1.25
0050,台灣50,20100302,52.75,53.10,52.55,52.65,-0.2841,-0.15
0050,台灣50,20100303,52.70,53.10,52.50,52.65,0.0000,0.00
0050,台灣50,20100304,52.75,52.90,51.80,52.20,-0.8547,-0.45
0050,台灣50,20100305,52.85,53.20,52.50,52.95,1.4368,0.75
0050,台灣50,20100308,53.30,53.65,53.25,53.65,1.3220,0.70
0050,台灣50,20100309,53.70,53.80,53.55,53.80,0.2796,0.15
0050,台灣50,20100310,53.85,53.95,53.45,53.80,0.0000,0.00
0050,台灣50,20100311,54.00,54.00,53.50,53.65,-0.2788,-0.15
0050,台灣50,20100312,53.70,53.70,53.40,53.60,-0.0932,-0.05
0050,台灣50,20100315,53.50,53.55,52.70,52.85,-1.3993,-0.75
0050,台灣50,20100316,52.80,53.10,52.75,53.10,0.4730,0.25
0050,台灣50,20100317,53.45,54.15,53.40,54.15,1.9774,1.05
0050,台灣50,20100318,54.25,54.55,54.05,54.40,0.4617,0.25
0050,台灣50,20100319,54.45,54.45,54.00,54.25,-0.2757,-0.15
0050,台灣50,20100322,54.00,54.00,53.25,53.70,-1.0138,-0.55
0050,台灣50,20100323,53.70,53.80,53.25,53.35,-0.6518,-0.35
0050,台灣50,20100324,53.50,53.75,53.45,53.50,0.2812,0.15
0050,台灣50,20100325,53.35,53.70,52.90,53.50,0.0000,0.00
0050,台灣50,20100326,53.25,54.15,52.90,54.00,0.9346,0.50
0050,台灣50,20100329,54.15,54.55,54.15,54.50,0.9259,0.50
0050,台灣50,20100330,54.50,54.55,54.35,54.45,-0.0917,-0.05
0050,台灣50,20100331,54.35,54.45,54.20,54.25,-0.3673,-0.20
0050,台灣50,20100401,54.25,54.90,54.25,54.75,0.9217,0.50
0050,台灣50,20100402,54.75,54.90,54.65,54.75,0.0000,0.00
0050,台灣50,20100406,54.90,55.55,54.90,55.30,1.0046,0.55
0050,台灣50,20100407,55.35,55.50,55.30,55.40,0.1808,0.10
0050,台灣50,20100408,55.40,55.50,54.85,55.05,-0.6318,-0.35
0050,台灣50,20100409,55.00,55.20,54.80,55.20,0.2725,0.15
0050,台灣50,20100412,55.45,55.55,55.20,55.45,0.4529,0.25
0050,台灣50,20100413,55.20,55.20,54.60,54.80,-1.1722,-0.65
0050,台灣50,20100414,55.00,55.20,54.80,55.20,0.7299,0.40
0050,台灣50,20100415,55.35,55.80,55.35,55.55,0.6341,0.35
0050,台灣50,20100416,55.50,55.50,54.90,55.20,-0.6301,-0.35
0050,台灣50,20100419,54.65,54.65,53.65,53.65,-2.8080,-1.55
0050,台灣50,20100420,53.90,54.10,53.75,53.85,0.3728,0.20
0050,台灣50,20100421,54.15,54.60,54.15,54.55,1.2999,0.70
0050,台灣50,20100422,54.20,54.50,53.90,54.45,-0.1833,-0.10
0050,台灣50,20100423,54.45,54.75,54.45,54.75,0.5510,0.30
0050,台灣50,20100426,55.25,55.90,55.25,55.90,2.1005,1.15
0050,台灣50,20100427,55.90,55.95,55.60,55.85,-0.0894,-0.05
0050,台灣50,20100428,54.75,55.35,54.55,55.25,-1.0743,-0.60
0050,台灣50,20100429,55.25,55.30,54.85,55.00,-0.4525,-0.25
0050,台灣50,20100430,55.40,55.70,54.70,54.80,-0.3636,-0.20
0050,台灣50,20100503,54.50,54.85,54.25,54.45,-0.6387,-0.35
0050,台灣50,20100504,54.75,54.80,54.20,54.50,0.0918,0.05
0050,台灣50,20100505,53.40,53.45,52.85,53.00,-2.7523,-1.50
0050,台灣50,20100506,52.95,52.95,51.80,51.95,-1.9811,-1.05
0050,台灣50,20100507,51.30,52.00,51.05,51.95,0.0000,0.00
0050,台灣50,20100510,52.15,52.50,51.85,52.40,0.8662,0.45
0050,台灣50,20100511,52.60,52.80,52.05,52.20,-0.3817,-0.20
0050,台灣50,20100512,52.10,52.50,51.95,52.10,-0.1916,-0.10
0050,台灣50,20100513,52.65,53.40,52.60,53.25,2.2073,1.15
0050,台灣50,20100514,53.05,53.20,52.90,53.10,-0.2817,-0.15
0050,台灣50,20100517,52.60,52.60,51.70,51.90,-2.2599,-1.20
0050,台灣50,20100518,52.10,52.20,51.80,52.00,0.1927,0.10
0050,台灣50,20100519,51.50,51.55,50.95,51.45,-1.0577,-0.55
0050,台灣50,20100520,51.45,51.45,50.75,50.80,-1.2634,-0.65
0050,台灣50,20100521,50.00,50.00,49.30,49.75,-2.0669,-1.05
0050,台灣50,20100524,49.90,50.55,49.90,50.45,1.4070,0.70
0050,台灣50,20100525,50.00,50.00,48.65,49.12,-2.6363,-1.33
0050,台灣50,20100526,49.74,49.80,49.00,49.32,0.4072,0.20
0050,台灣50,20100527,49.32,49.66,48.75,49.66,0.6894,0.34
0050,台灣50,20100528,50.10,50.30,49.76,49.87,0.4229,0.21
0050,台灣50,20100531,50.00,50.15,49.72,50.10,0.4612,0.23
0050,台灣50,20100601,50.00,50.20,49.60,49.83,-0.5389,-0.27
0050,台灣50,20100602,49.52,49.83,48.80,49.05,-1.5653,-0.78
0050,台灣50,20100603,49.80,50.20,49.75,50.20,2.3445,1.15
0050,台灣50,20100604,50.20,50.20,49.94,50.05,-0.2988,-0.15
0050,台灣50,20100607,48.85,48.85,48.30,48.74,-2.6174,-1.31
0050,台灣50,20100608,48.70,48.70,48.31,48.56,-0.3693,-0.18
0050,台灣50,20100609,48.50,48.65,47.95,48.18,-0.7825,-0.38
0050,台灣50,20100610,48.18,48.89,48.18,48.85,1.3906,0.67
0050,台灣50,20100611,49.69,49.76,49.46,49.62,1.5763,0.77
0050,台灣50,20100614,50.20,50.40,50.05,50.35,1.4712,0.73
0050,台灣50,20100615,50.35,51.10,50.15,50.70,0.6951,0.35
0050,台灣50,20100617,51.10,51.25,50.85,51.05,0.6903,0.35
0050,台灣50,20100618,51.05,51.15,50.65,50.90,-0.2938,-0.15
0050,台灣50,20100621,51.50,52.00,51.35,52.00,2.1611,1.10
0050,台灣50,20100622,51.90,51.90,51.65,51.70,-0.5769,-0.30
0050,台灣50,20100623,51.35,51.50,51.05,51.15,-1.0638,-0.55
0050,台灣50,20100624,51.15,51.40,51.10,51.30,0.2933,0.15
0050,台灣50,20100625,50.75,51.00,50.50,50.60,-1.3645,-0.70
0050,台灣50,20100628,50.70,50.95,50.60,50.80,0.3953,0.20
0050,台灣50,20100629,51.00,51.45,50.40,50.50,-0.5906,-0.30
0050,台灣50,20100630,49.55,49.69,49.28,49.55,-1.8812,-0.95
0050,台灣50,20100701,49.55,49.55,49.01,49.19,-0.7265,-0.36
0050,台灣50,20100702,49.10,49.79,49.08,49.49,0.6099,0.30
0050,台灣50,20100705,49.73,50.50,49.60,50.50,2.0408,1.01
0050,台灣50,20100706,50.00,51.40,50.00,51.40,1.7822,0.90
0050,台灣50,20100707,51.35,51.40,51.10,51.30,-0.1946,-0.10
0050,台灣50,20100708,51.90,52.05,51.65,52.05,1.4620,0.75
0050,台灣50,20100709,51.90,52.40,51.90,52.35,0.5764,0.30
0050,台灣50,20100712,52.40,52.95,52.30,52.30,-0.0955,-0.05
0050,台灣50,20100713,52.40,52.60,52.00,52.15,-0.2868,-0.15
0050,台灣50,20100714,52.90,53.15,52.80,53.15,1.9175,1.00
0050,台灣50,20100715,52.95,53.25,52.80,53.25,0.1881,0.10
0050,台灣50,20100716,53.15,53.15,52.70,52.90,-0.6573,-0.35
0050,台灣50,20100719,52.25,52.85,52.20,52.75,-0.2836,-0.15
0050,台灣50,20100720,52.75,53.35,52.55,53.20,0.8531,0.45
0050,台灣50,20100721,53.20,53.35,52.85,52.90,-0.5639,-0.30
0050,台灣50,20100722,52.90,53.05,52.60,52.95,0.0945,0.05
0050,台灣50,20100723,53.10,53.70,53.10,53.70,1.4164,0.75
0050,台灣50,20100726,53.70,53.95,53.65,53.85,0.2793,0.15
0050,台灣50,20100727,53.90,53.90,53.55,53.60,-0.4643,-0.25
0050,台灣50,20100728,53.60,54.10,53.50,54.05,0.8396,0.45
0050,台灣50,20100729,53.95,54.15,53.80,54.10,0.0925,0.05
0050,台灣50,20100730,53.90,54.05,53.50,53.90,-0.3697,-0.20
0050,台灣50,20100802,54.35,55.20,54.35,54.95,1.9481,1.05
0050,台灣50,20100803,55.05,55.30,54.95,55.20,0.4550,0.25
0050,台灣50,20100804,55.00,55.30,54.95,55.10,-0.1812,-0.10
0050,台灣50,20100805,55.25,55.45,54.85,55.05,-0.0907,-0.05
0050,台灣50,20100806,54.90,55.25,54.90,55.20,0.2725,0.15
0050,台灣50,20100809,55.10,55.65,55.10,55.50,0.5435,0.30
0050,台灣50,20100810,55.50,55.70,55.20,55.40,-0.1802,-0.10
0050,台灣50,20100811,55.00,55.20,54.55,54.70,-1.2635,-0.70
0050,台灣50,20100812,54.10,54.45,54.00,54.25,-0.8227,-0.45
0050,台灣50,20100813,54.30,55.00,54.30,54.85,1.1060,0.60
0050,台灣50,20100816,54.45,55.05,54.30,55.00,0.2735,0.15
0050,台灣50,20100817,54.85,55.00,54.75,54.95,-0.0909,-0.05
0050,台灣50,20100818,55.00,55.05,54.40,54.65,-0.5460,-0.30
0050,台灣50,20100819,54.65,55.00,54.50,54.95,0.5489,0.30
0050,台灣50,20100820,54.85,54.95,54.65,54.95,0.0000,0.00
0050,台灣50,20100823,54.85,55.60,54.70,55.30,0.6369,0.35
0050,台灣50,20100824,55.00,55.25,54.90,54.95,-0.6329,-0.35
0050,台灣50,20100825,54.30,54.50,53.85,53.95,-1.8198,-1.00
0050,台灣50,20100826,53.90,53.95,53.60,53.60,-0.6487,-0.35
0050,台灣50,20100827,53.60,53.90,53.45,53.85,0.4664,0.25
0050,台灣50,20100830,54.30,54.60,53.95,54.10,0.4643,0.25
0050,台灣50,20100831,53.70,53.70,53.15,53.30,-1.4787,-0.80
0050,台灣50,20100901,53.50,53.70,53.35,53.70,0.7505,0.40
0050,台灣50,20100902,54.10,54.35,53.80,54.00,0.5587,0.30
0050,台灣50,20100903,54.20,54.60,54.10,54.55,1.0185,0.55
0050,台灣50,20100906,54.95,55.00,54.65,54.95,0.7333,0.40
0050,台灣50,20100907,54.95,55.05,54.80,54.85,-0.1820,-0.10
0050,台灣50,20100908,54.75,54.90,54.45,54.75,-0.1823,-0.10
0050,台灣50,20100909,54.95,55.00,54.65,54.75,0.0000,0.00
0050,台灣50,20100910,55.15,55.30,55.00,55.25,0.9132,0.50
0050,台灣50,20100913,55.55,56.80,55.55,56.80,2.8054,1.55
0050,台灣50,20100914,56.80,57.00,56.75,57.00,0.3521,0.20
0050,台灣50,20100915,57.00,57.25,56.90,57.25,0.4386,0.25
0050,台灣50,20100916,57.20,57.30,56.65,56.65,-1.0480,-0.60
0050,台灣50,20100917,56.85,57.50,56.85,57.30,1.1474,0.65
0050,台灣50,20100920,57.20,57.45,57.10,57.25,-0.0873,-0.05
0050,台灣50,20100921,57.60,57.80,57.15,57.35,0.1747,0.10
0050,台灣50,20100923,57.35,57.65,57.10,57.35,0.0000,0.00
0050,台灣50,20100924,57.10,57.30,56.85,57.00,-0.6103,-0.35
0050,台灣50,20100927,57.50,57.60,57.30,57.50,0.8772,0.50
0050,台灣50,20100928,57.15,57.55,57.15,57.40,-0.1739,-0.10
0050,台灣50,20100929,57.60,58.15,57.50,57.80,0.6969,0.40
0050,台灣50,20100930,57.70,57.80,57.50,57.70,-0.1730,-0.10
0050,台灣50,20101001,57.90,57.90,57.50,57.75,0.0867,0.05
0050,台灣50,20101004,57.85,58.10,57.75,57.75,0.0000,0.00
0050,台灣50,20101005,57.50,57.55,57.05,57.40,-0.6061,-0.35
0050,台灣50,20101006,57.90,58.05,57.70,57.75,0.6098,0.35
0050,台灣50,20101007,57.85,57.95,57.70,57.95,0.3463,0.20
0050,台灣50,20101008,57.85,57.95,57.45,57.60,-0.6040,-0.35
0050,台灣50,20101011,57.60,57.60,56.90,56.95,-1.1285,-0.65
0050,台灣50,20101012,57.00,57.00,56.05,56.20,-1.3169,-0.75
0050,台灣50,20101013,56.35,56.55,56.15,56.55,0.6228,0.35
0050,台灣50,20101014,56.90,57.70,56.90,57.45,1.5915,0.90
0050,台灣50,20101015,57.50,57.60,57.30,57.35,-0.1741,-0.10
0050,台灣50,20101018,57.30,57.30,56.15,56.20,-2.0052,-1.15
0050,台灣50,20101019,56.20,56.20,55.85,56.05,-0.2669,-0.15
0050,台灣50,20101020,55.80,56.70,55.70,56.70,1.1597,0.65
0050,台灣50,20101021,56.80,56.95,56.55,56.75,0.0882,0.05
0050,台灣50,20101022,56.75,57.10,56.75,57.10,0.6167,0.35
0050,台灣50,20101025,55.50,56.15,55.10,56.10,2.1016,-1.00
0050,台灣50,20101026,56.30,56.35,56.00,56.35,0.4456,0.25
0050,台灣50,20101027,56.50,56.65,55.85,56.05,-0.5324,-0.30
0050,台灣50,20101028,56.05,56.50,55.90,56.50,0.8029,0.45
0050,台灣50,20101029,56.20,56.35,55.90,56.00,-0.8850,-0.50
0050,台灣50,20101101,56.20,57.05,56.20,56.80,1.4286,0.80
0050,台灣50,20101102,56.80,56.90,56.65,56.80,0.0000,0.00
0050,台灣50,20101103,56.95,57.10,56.50,56.70,-0.1761,-0.10
0050,台灣50,20101104,56.80,57.20,56.80,57.05,0.6173,0.35
0050,台灣50,20101105,57.55,57.75,57.50,57.65,1.0517,0.60
0050,台灣50,20101108,57.80,57.85,57.45,57.55,-0.1735,-0.10
0050,台灣50,20101109,57.55,57.70,57.45,57.70,0.2606,0.15
0050,台灣50,20101110,57.80,57.85,57.60,57.65,-0.0867,-0.05
0050,台灣50,20101111,57.80,57.80,57.45,57.50,-0.2602,-0.15
0050,台灣50,20101112,57.25,57.25,56.35,56.35,-2.0000,-1.15
0050,台灣50,20101115,56.30,56.30,56.05,56.15,-0.3549,-0.20
0050,台灣50,20101116,56.10,56.85,56.10,56.75,1.0686,0.60
0050,台灣50,20101117,56.35,56.65,56.15,56.50,-0.4405,-0.25
0050,台灣50,20101118,56.40,56.60,56.30,56.60,0.1770,0.10
0050,台灣50,20101119,56.90,57.15,56.30,56.65,0.0883,0.05
0050,台灣50,20101122,56.80,57.50,56.80,57.35,1.2357,0.70
0050,台灣50,20101123,57.35,57.35,56.80,56.90,-0.7847,-0.45
0050,台灣50,20101124,56.70,57.05,56.65,56.85,-0.0879,-0.05
0050,台灣50,20101125,56.85,57.15,56.85,57.10,0.4398,0.25
0050,台灣50,20101126,57.15,57.15,56.80,56.80,-0.5254,-0.30
0050,台灣50,20101129,57.10,57.35,56.85,56.90,0.1761,0.10
0050,台灣50,20101130,57.05,57.50,56.95,57.10,0.3515,0.20
0050,台灣50,20101201,57.10,58.00,57.10,58.00,1.5762,0.90
0050,台灣50,20101202,58.50,58.70,58.35,58.45,0.7759,0.45
0050,台灣50,20101203,58.60,59.00,58.60,59.00,0.9410,0.55
0050,台灣50,20101206,59.00,59.35,59.00,59.15,0.2542,0.15
0050,台灣50,20101207,59.20,59.20,58.85,59.10,-0.0845,-0.05
0050,台灣50,20101208,59.10,59.35,58.95,59.10,0.0000,0.00
0050,台灣50,20101209,59.50,59.80,59.45,59.70,1.0152,0.60
0050,台灣50,20101210,59.60,59.60,59.15,59.30,-0.6700,-0.40
0050,台灣50,20101213,59.20,59.50,59.20,59.45,0.2530,0.15
0050,台灣50,20101214,59.25,59.60,59.10,59.30,-0.2523,-0.15
0050,台灣50,20101215,59.30,59.65,59.15,59.60,0.5059,0.30
0050,台灣50,20101216,59.65,59.85,59.60,59.70,0.1678,0.10
0050,台灣50,20101217,59.80,60.45,59.80,60.20,0.8375,0.50
0050,台灣50,20101220,60.40,60.40,59.50,59.90,-0.4983,-0.30
0050,台灣50,20101221,59.90,60.15,59.65,60.05,0.2504,0.15
0050,台灣50,20101222,60.40,60.40,60.00,60.05,0.0000,0.00
0050,台灣50,20101223,60.05,60.55,60.05,60.45,0.6661,0.40
0050,台灣50,20101224,60.45,60.45,60.15,60.20,-0.4136,-0.25
0050,台灣50,20101227,60.20,60.55,60.00,60.45,0.4153,0.25
0050,台灣50,20101228,60.45,60.50,60.10,60.35,-0.1654,-0.10
0050,台灣50,20101229,60.35,60.50,60.20,60.50,0.2486,0.15
0050,台灣50,20101230,60.70,60.80,60.40,60.80,0.4959,0.30
0050,台灣50,20101231,60.80,61.40,60.75,61.40,0.9868,0.60
0050,台灣50,20110103,61.60,61.65,61.45,61.45,0.0814,0.05
0050,台灣50,20110104,61.55,61.60,61.30,61.30,-0.2441,-0.15
0050,台灣50,20110105,61.10,61.35,59.90,60.30,-1.6313,-1.00
0050,台灣50,20110106,60.25,60.30,59.95,60.20,-0.1658,-0.10
0050,台灣50,20110107,60.25,60.35,59.40,59.65,-0.9136,-0.55
0050,台灣50,20110110,59.75,59.90,59.55,59.85,0.3353,0.20
0050,台灣50,20110111,59.70,61.00,59.70,60.85,1.6708,1.00
0050,台灣50,20110112,61.00,61.25,60.90,61.10,0.4108,0.25
0050,台灣50,20110113,61.25,61.40,60.80,61.05,-0.0818,-0.05
0050,台灣50,20110114,60.95,61.10,60.80,61.00,-0.0819,-0.05
0050,台灣50,20110117,61.15,61.25,60.70,60.85,-0.2459,-0.15
0050,台灣50,20110118,60.55,61.55,60.50,61.35,0.8217,0.50
0050,台灣50,20110119,61.35,62.15,61.35,62.05,1.1410,0.70
0050,台灣50,20110120,62.00,62.00,61.60,61.65,-0.6446,-0.40
0050,台灣50,20110121,61.10,61.45,60.55,61.00,-1.0543,-0.65
0050,台灣50,20110124,61.00,61.20,60.90,60.95,-0.0820,-0.05
0050,台灣50,20110125,61.45,61.70,61.40,61.45,0.8203,0.50
0050,台灣50,20110126,61.45,62.10,61.45,62.00,0.8950,0.55
